n=29  sigX=  -10.798575              sigC=   -2.534655+ -0.013667i  sigXC=  -13.333230+ -0.013667i  sigCC=  -13.335266+ -0.013667i  sigTT=    0.002036              sigCT=    0.000000              Hdir=  457.807710              Eo=   -2.954630  Z=    0.773461  Z_status=OK

k-point 2:
# kcrys     0.333333333    0.333333333    0.000000000
----------------------------------------------------------------------------------------------------
n=0   sigX=  -40.305052              sigC=    3.915180+  0.013482i  sigXC=  -36.389872+  0.013482i  sigCC=  -36.393330+  0.013482i  sigTT=    0.003458              sigCT=   -0.000000              Hdir=  593.850930              Eo=  -65.289513  Z=    1.000000  Z_status=OK
n=1   sigX=  -40.305052              sigC=    3.915180+  0.013482i  sigXC=  -36.389872+  0.013482i  sigCC=  -36.393330+  0.013482i  sigTT=    0.003458              sigCT=   -0.000000              Hdir=  593.850930              Eo=  -65.289509  Z=    1.000000  Z_status=OK
n=2   sigX=  -31.689442              sigC=    3.425996+  0.013013i  sigXC=  -28.263445+  0.013013i  sigCC=  -28.266144+  0.013013i  sigTT=    0.002699              sigCT=    0.000000              Hdir=  585.458796              Eo=  -42.122216  Z=    1.000000  Z_status=OK
n=3   sigX=  -31.810379              sigC=    3.536207+  0.014271i  sigXC=  -28.274172+  0.014271i  sigCC=  -28.276792+  0.014271i  sigTT=    0.002620              sigCT=    0.000000              Hdir=  585.609117              Eo=  -42.100031  Z=    1.000000  Z_status=OK
n=4   sigX=  -31.737881              sigC=    3.592066+  0.014194i  sigXC=  -28.145816+  0.014194i  sigCC=  -28.149465+  0.014194i  sigTT=    0.003649              sigCT=    0.000000              Hdir=  586.399374              Eo=  -39.582270  Z=    1.000000  Z_status=OK
n=5   sigX=  -30.483347              sigC=    3.378090+  0.013331i  sigXC=  -27.105257+  0.013331i  sigCC=  -27.108690+  0.013331i  sigTT=    0.003433              sigCT=    0.000000              Hdir=  577.907126              Eo=  -39.538418  Z=    1.000000  Z_status=OK
n=6   sigX=  -31.968882              sigC=    3.769323+  0.016165i  sigXC=  -28.199559+  0.016165i  sigCC=  -28.203108+  0.016165i  sigTT=    0.003549              sigCT=    0.000000              Hdir=  586.933119              Eo=  -39.534559  Z=    1.000000  Z_status=OK
n=7   sigX=  -30.572535              sigC=    3.438274+  0.013949i  sigXC=  -27.134261+  0.013949i  sigCC=  -27.137638+  0.013949i  sigTT=    0.003377              sigCT=    0.000000              Hdir=  578.168259              Eo=  -39.522556  Z=    1.000000  Z_status=OK
n=8   sigX=  -23.048638              sigC=    4.630617+  0.038491i  sigXC=  -18.418021+  0.038491i  sigCC=  -18.418724+  0.038491i  sigTT=    0.000703              sigCT=   -0.000000              Hdir=  389.129077              Eo=  -17.273712  Z=    1.000000  Z_status=OK
n=9   sigX=  -23.015249              sigC=    4.696357+  0.038651i  sigXC=  -18.318892+  0.038651i  sigCC=  -18.319614+  0.038651i  sigTT=    0.000722              sigCT=    0.000000              Hdir=  378.749252              Eo=  -17.230864  Z=    1.000000  Z_status=OK
n=10  sigX=  -23.010048              sigC=    4.695001+  0.038638i  sigXC=  -18.315046+  0.038638i  sigCC=  -18.315750+  0.038638i  sigTT=    0.000704              sigCT=    0.000000              Hdir=  378.582341              Eo=  -17.227398  Z=    1.000000  Z_status=OK
n=11  sigX=  -23.086967              sigC=    4.637860+  0.038494i  sigXC=  -18.449107+  0.038494i  sigCC=  -18.449907+  0.038494i  sigTT=    0.000800              sigCT=   -0.000000              Hdir=  388.132041              Eo=  -17.210710  Z=    1.000000  Z_status=OK
n=12  sigX=  -18.775153              sigC=    3.500121+  0.028481i  sigXC=  -15.275032+  0.028481i  sigCC=  -15.276057+  0.028481i  sigTT=    0.001025              sigCT=    0.000000              Hdir=  420.869268              Eo=  -10.760576  Z=    1.000000  Z_status=OK
n=13  sigX=  -18.800230              sigC=    3.496727+  0.028516i  sigXC=  -15.303503+  0.028516i  sigCC=  -15.304499+  0.028516i  sigTT=    0.000996              sigCT=    0.000000              Hdir=  422.230420              Eo=  -10.751464  Z=    1.000000  Z_status=OK
n=14  sigX=  -18.133406              sigC=    3.635760+  0.032387i  sigXC=  -14.497646+  0.032387i  sigCC=  -14.498607+  0.032387i  sigTT=    0.000961              sigCT=    0.000000              Hdir=  382.787524              Eo=   -9.925172  Z=    1.000000  Z_status=OK
n=15  sigX=  -18.108341              sigC=    3.630237+  0.032470i  sigXC=  -14.478104+  0.032470i  sigCC=  -14.478982+  0.032470i  sigTT=    0.000878              sigCT=    0.000000              Hdir=  383.047996              Eo=   -9.889678  Z=    1.000000  Z_status=OK
n=16  sigX=  -16.514470              sigC=    3.115999+  0.024397i  sigXC=  -13.398472+  0.024397i  sigCC=  -13.399022+  0.024397i  sigTT=    0.000550              sigCT=   -0.000000              Hdir=  395.480135              Eo=   -9.441792  Z=    1.000000  Z_status=OK
n=17  sigX=  -16.547799              sigC=    3.136101+  0.024474i  sigXC=  -13.411697+  0.024474i  sigCC=  -13.412413+  0.024474i  sigTT=    0.000716              sigCT=    0.000000              Hdir=  393.702478              Eo=   -9.382408  Z=    1.000000  Z_status=OK
n=18  sigX=  -18.452807              sigC=    3.676691+  0.032175i  sigXC=  -14.776116+  0.032175i  sigCC=  -14.776931+  0.032175i  sigTT=    0.000815              sigCT=   -0.000000              Hdir=  371.212720              Eo=   -8.865026  Z=    1.000000  Z_status=OK
n=19  sigX=  -18.555595              sigC=    3.693647+  0.032161i  sigXC=  -14.861948+  0.032161i  sigCC=  -14.862892+  0.032161i  sigTT=    0.000944              sigCT=   -0.000000              Hdir=  374.501462              Eo=   -8.840000  Z=    0.998826  Z_status=OK
n=20  sigX=  -16.975481              sigC=    3.349991+  0.026803i  sigXC=  -13.625490+  0.026803i  sigCC=  -13.626108+  0.026803i  sigTT=    0.000618              sigCT=    0.000000              Hdir=  348.217618              Eo=   -8.314127  Z=    0.856438  Z_status=OK
n=21  sigX=  -16.913493              sigC=    3.311309+  0.026225i  sigXC=  -13.602184+  0.026225i  sigCC=  -13.602716+  0.026225i  sigTT=    0.000532              sigCT=   -0.000000              Hdir=  348.077488              Eo=   -8.264558  Z=    0.844915  Z_status=OK
n=22  sigX=  -18.516476              sigC=    3.322423+  0.027488i  sigXC=  -15.194053+  0.027488i  sigCC=  -15.195076+  0.027488i  sigTT=    0.001023              sigCT=    0.000000              Hdir=  345.399917              Eo=   -7.588010  Z=    0.743171  Z_status=OK
n=23  sigX=  -18.460721              sigC=    3.305104+  0.027236i  sigXC=  -15.155617+  0.027236i  sigCC=  -15.156530+  0.027236i  sigTT=    0.000913              sigCT=    0.000000              Hdir=  344.498293              Eo=   -7.566446  Z=    0.743515  Z_status=OK
n=24  sigX=  -17.546433              sigC=    1.968360+  0.006390i  sigXC=  -15.578073+  0.006390i  sigCC=  -15.579846+  0.006390i  sigTT=    0.001773              sigCT=    0.000000              Hdir=  506.538398              Eo=   -5.326242  Z=    0.760709  Z_status=OK
n=25  sigX=  -17.301574              sigC=    1.856643+  0.005178i  sigXC=  -15.444931+  0.005178i  sigCC=  -15.446772+  0.005178i  sigTT=    0.001841              sigCT=   -0.000000              Hdir=  504.113092              Eo=   -5.193663  Z=    0.761534  Z_status=OK
n=26  sigX=  -11.202408              sigC=   -2.288958+ -0.010630i  sigXC=  -13.491367+ -0.010630i  sigCC=  -13.493882+ -0.010630i  sigTT=    0.002515              sigCT=   -0.000000              Hdir=  527.736726              Eo=   -3.493596  Z=    0.783540  Z_status=OK
n=27  sigX=  -11.180629              sigC=   -2.311629+ -0.010855i  sigXC=  -13.492258+ -0.010855i  sigCC=  -13.494784+ -0.010855i  sigTT=    0.002526              sigCT=    0.000000              Hdir=  527.196806              Eo=   -3.490011  Z=    0.783429  Z_status=OK
n=28  sigX=  -10.588322              sigC=   -3.245168+ -0.020735i  sigXC=  -13.833490+ -0.020735i  sigCC=  -13.835088+ -0.020735i  sigTT=    0.001598              sigCT=    0.000000              Hdir=  403.998768              Eo=   -2.349148  Z=    0.762086  Z_status=OK
n=29  sigX=  -10.571752              sigC=   -3.248431+ -0.020823i  sigXC=  -13.820183+ -0.020823i  sigCC=  -13.821726+ -0.020823i  sigTT=    0.001543              sigCT=    0.000000              Hdir=  404.394628              Eo=   -2.318895  Z=    0.762089  Z_status=OK
